Time_exp,Angle_exp,Y_Position_exp,Angular_Velocity_exp,Time_theo,Angle_theo,Y_Position_theo,Angular_Velocity_theo
3.4268537074148293,-0.036612791746956606,-0.9980648674281761,0.20929072211468736,3.4268537074148293,-0.1886102980702053,-0.9822657443453778,1.242874811579492
3.44689378757515,-0.03072453589063834,-0.9990188014907604,0.2551620136772771,3.44689378757515,-0.16337537995753876,-0.9866839010866856,1.2747462671897203
3.4669338677354706,-0.02638585733103363,-0.9999184221077279,0.15733989629636014,3.4669338677354706,-0.13755171664092405,-0.9905546692356755,1.3016103825741023
3.4869739478957915,-0.024418327622247205,-1.0034369754431944,0.17570081736616033,3.4869739478957915,-0.1112408424976172,-0.9938191152185717,1.3233532355575484
3.507014028056112,-0.019343740402530268,-1.0011277409095114,0.08353576062100887,3.507014028056112,-0.08454633173610823,-0.996428087349419,1.3398835160420888
3.527054108216433,-0.021070200944050606,-1.0082414438255507,0.19543879466879627,3.527054108216433,-0.05757337527135065,-0.9983431109790722,1.351133374643469
3.5470941883767533,-0.011510522179332263,-1.000315393056791,0.08305346292289661,3.5470941883767533,-0.030428259463966007,-0.9995370962307225,1.3570591964203838
3.567134268537074,-0.017741404834916822,-1.0048081812200695,0.2756257982408656,3.567134268537074,-0.003217922124907034,-0.9999948224930668,1.357642027141117
3.5871743486973946,-0.00046339599733415116,-1.0054190467671873,0.22814881604480886,3.5871743486973946,0.023950593671754124,-0.999713198241642,1.3528878419856252
3.6072144288577155,-0.008597163710876942,-0.9990317863514466,-0.3301612841029285,3.6072144288577155,0.0509705886268046,-0.9987012807568607,1.342827498525456
3.627254509018036,-0.0136963131958484,-0.992995709900766,-0.09692802912799015,3.627254509018036,0.07773625495344069,-0.9969800585658963,1.3275164702579816
3.6472945891783564,-0.012482054657890537,-0.995383015792472,0.2800404701993656,3.6472945891783564,0.10414311312956688,-0.9945820055188038,1.30703432142317
3.6673346693386772,-0.002472246253989853,-1.0078405733425657,0.21645734514590176,3.6673346693386772,0.13008853907766013,-0.9915504121408719,1.2814839384172014
3.6873747494989977,-0.003806409561862148,-1.0049445250673628,0.13707742326422823,3.6873747494989977,0.15547217082713416,-0.9879385268615165,1.2509905731274549
